timestamp,open,high,low,close,volume
1759357255,1989.8815,2015.9458,1984.7695,2015.2633,3910.99
1759360855,2015.2633,2021.6229,2009.1862,2014.0556,3979.93
1759364455,2014.0556,2018.1596,1994.5259,1998.94,4150.32
1759368055,1998.94,2000.4255,1987.8897,1992.7086,5045.57
1759371655,1992.7086,2012.8864,1988.7094,2010.982,3875.86
1759375255,2010.982,2017.2652,2003.1131,2014.3085,4977.05
1759378855,2014.3085,2026.5499,2010.4286,2025.633,5833.48
1759382455,2025.633,2031.5583,2000.6187,2008.5209,7885.68
1759386055,2008.5209,2027.2913,2007.8923,2023.528,7229.41
1759389655,2023.528,2027.3521,1997.7755,2003.72,7722.88
1759393255,2003.72,2008.7989,1977.2543,1983.5867,3187.5
1759396855,1983.5867,1986.3125,1956.2896,1962.4008,4282.08
1759400455,1962.4008,1967.6895,1956.6406,1964.0032,3947.11
1759404055,1964.0032,1993.946,1961.7312,1987.5998,1247.28
1759407655,1987.5998,2015.6299,1981.8201,2009.6057,4945.94
1759411255,2009.6057,2013.4092,1987.2312,1988.5761,1361.34
1759414855,1988.5761,2020.4649,1983.6101,2013.9486,3007.71
1759418455,2013.9486,2018.0215,1987.1446,1993.9355,2944.94
1759422055,1993.9355,1996.1764,1969.8325,1976.6151,1099.42
1759425655,1976.6151,1977.9957,1953.7723,1958.408,2057.95
1759429255,1958.408,1964.7363,1954.7304,1956.7753,5905.42
1759432855,1956.7753,1963.2734,1950.0282,1957.0159,3399.94
1759436455,1957.0159,1958.1515,1930.4224,1937.6611,2079.05
1759440055,1937.6611,1946.1376,1931.6902,1938.4336,2665.63
1759443655,1938.4336,1943.3772,1934.8709,1936.5042,6140.53
1759447255,1936.5042,1941.4791,1924.1399,1929.9721,1811.96
1759450855,1929.9721,1933.0504,1912.5907,1914.8991,6223.05
1759454455,1914.8991,1932.0476,1911.99,1927.9409,5939.25
1759458055,1927.9409,1929.0602,1920.9696,1927.6801,1083.04
1759461655,1927.6801,1952.7321,1922.4484,1949.2327,7732.34
1759465255,1949.2327,1959.4404,1942.0773,1959.119,5461.97
1759468855,1959.119,1985.8655,1951.9248,1982.4415,7008.49
1759472455,1982.4415,1984.5594,1974.477,1975.2535,5580.4
1759476055,1975.2535,1981.3622,1964.9607,1970.8662,6140.19
1759479655,1970.8662,1977.7641,1968.2062,1976.2232,5831.95
1759483255,1976.2232,1980.552,1956.1189,1961.3974,6821.83
1759486855,1961.3974,1962.1639,1937.6415,1938.4472,4121.6
1759490455,1938.4472,1940.6438,1924.3316,1925.819,1165.9
1759494055,1925.819,1933.0485,1902.1268,1907.1357,6848.21
1759497655,1907.1357,1934.4928,1901.7341,1929.5679,1839.84
1759501255,1929.5679,1948.7392,1924.5016,1947.7271,7299.28
1759504855,1947.7271,1959.4693,1940.7464,1951.918,5869.58
1759508455,1951.918,1955.5639,1933.5893,1940.8573,5471.46
1759512055,1940.8573,1964.5069,1937.5424,1962.3375,7323.74
1759515655,1962.3375,1979.1155,1961.0662,1976.5586,1517.98
1759519255,1976.5586,1994.2887,1973.9285,1991.2398,1420.41
1759522855,1991.2398,2017.049,1987.7306,2014.9159,4442.05
1759526455,2014.9159,2042.4865,2013.4777,2037.5125,4444.4
1759530055,2037.5125,2043.7775,2018.626,2020.3909,5503.37
1759533655,2020.3909,2048.086,2019.5562,2042.2419,1510.44
1759537255,2042.2419,2048.9574,2038.5995,2046.9056,7275.59
1759540855,2046.9056,2052.1484,2022.385,2029.96,5652.24
1759544455,2029.96,2035.6443,2011.8157,2019.1218,5022.48
1759548055,2019.1218,2028.5058,2015.1589,2020.9079,4052.4
1759551655,2020.9079,2045.6709,2014.5592,2039.3006,4780.9
1759555255,2039.3006,2047.0839,2008.4048,2014.9977,4374.46
1759558855,2014.9977,2026.9454,2012.1048,2019.3926,5772.85
1759562455,2019.3926,2024.4998,2007.6552,2015.3848,1634.67
1759566055,2015.3848,2025.8943,2014.7362,2018.1371,4217.48
1759569655,2018.1371,2037.8592,2016.7114,2032.5925,1275.32
1759573255,2032.5925,2034.1454,2022.0783,2027.7225,7275.22
1759576855,2027.7225,2038.2827,2027.0342,2035.3578,5429.54
1759580455,2035.3578,2049.4963,2033.7857,2048.3497,6038.17
1759584055,2048.3497,2058.1533,2047.8336,2054.1335,4783.86
1759587655,2054.1335,2058.5206,2038.4618,2045.2869,4145.15
1759591255,2045.2869,2071.9695,2044.8283,2071.6626,6514.45
1759594855,2071.6626,2072.642,2042.405,2049.0201,5671.21
1759598455,2049.0201,2054.5776,2040.7505,2047.9121,2042.68
1759602055,2047.9121,2060.5929,2047.61,2052.9984,1991.13
1759605655,2052.9984,2065.8067,2045.4596,2061.9203,1320.61
1759609255,2061.9203,2074.4103,2060.4996,2073.3277,1349.71
1759612855,2073.3277,2079.91,2060.6111,2064.378,2194.83
1759616455,2064.378,2076.8806,2063.5,2070.1088,4480.0
1759620055,2070.1088,2088.468,2063.4476,2086.627,3983.48
1759623655,2086.627,2112.1869,2080.9648,2103.9211,3269.64
1759627255,2103.9211,2134.9092,2102.7653,2130.002,6854.99
1759630855,2130.002,2153.2368,2124.9489,2146.6746,3348.53
1759634455,2146.6746,2147.8874,2123.8618,2127.3946,5874.07
1759638055,2127.3946,2135.0384,2119.5175,2131.2987,1284.89
1759641655,2131.2987,2138.5227,2105.8781,2111.0497,6443.63
1759645255,2111.0497,2115.1617,2086.489,2086.542,2255.89
1759648855,2086.542,2091.9817,2058.8234,2066.1534,3913.56
1759652455,2066.1534,2089.5027,2060.4314,2083.0655,2443.12
1759656055,2083.0655,2095.7646,2079.6324,2091.3887,7566.63
1759659655,2091.3887,2098.5296,2089.8829,2098.2138,4499.21
